pred_ids,selfies,smiles,canonical_smiles,valid,pred_len_used,forced_len,decode_mode_effective,candidate_index,base_property,direction_variant,direction_space,decode_mode,seed_index,seed_band,seed_val_pos,step_index,step_signed,step_value_std,target_metric_name,confound_name,delta_prop_nominal,delta_step_std_effective,target_total_span_std,fixed_span_scale_vs_nominal,target_std_train,predicted_delta_prop_effective,benchmark_total_span_std_ref,sigma_std_used,MolWt,ExactMolWt,HeavyAtomCount,cLogP,TPSA,HBD,HBA,NumRotatableBonds,RingCount,AromaticRingCount,FractionCSP3,NumSpiroAtoms,NumBridgeheadAtoms,BertzCT,QED,carbon_count,heteroatom_count,ring_count_struct,aromatic_ring_count_struct,functional_group_hits,functional_group_count,is_rdkit_valid,fingerprint_available,selfies_len_tokens,branch_token_count,ring_token_count,token_entropy,seed_similarity,pred_from_confounds_MolWt,resid_MolWt,pred_from_confounds_ExactMolWt,resid_ExactMolWt,pred_from_confounds_HeavyAtomCount,resid_HeavyAtomCount,pred_from_confounds_cLogP,resid_cLogP,pred_from_confounds_TPSA,resid_TPSA,pred_from_confounds_HBD,resid_HBD,pred_from_confounds_HBA,resid_HBA,pred_from_confounds_NumRotatableBonds,resid_NumRotatableBonds,pred_from_confounds_RingCount,resid_RingCount,pred_from_confounds_AromaticRingCount,resid_AromaticRingCount,pred_from_confounds_FractionCSP3,resid_FractionCSP3,pred_from_confounds_NumSpiroAtoms,resid_NumSpiroAtoms,pred_from_confounds_NumBridgeheadAtoms,resid_NumBridgeheadAtoms,pred_from_confounds_BertzCT,resid_BertzCT,pred_from_confounds_QED,resid_QED,medoid_valid_count,medoid_unique_valid_count,medoid_avg_distance,medoid_candidate_index
"[1, 66, 14, 34, 14, 61, 51, 2, 2, 32, 61]",[N-1][/C][=C][/C][C][Br],[N-1]/C=C/CCBr,[N-]/C=C/CCBr,1,11,,free_length,0,TPSA,confound,standardized_latent,free_length,0,low,12295,0,-2.0,-14.746252059936523,branch_token_count,branch_token_count,0.6828947201376766,7.373126029968262,29.492504119873047,68.6716929665608,2.7315788805507064,-93.79107309955998,29.492504119873047,0.1,148.003,146.96890987191,6.0,2.1231,22.3,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,35.302968908806456,0.53488314755536,4.0,2.0,0.0,0.0,,0,1,1,6.0,0.0,0.0,1.5607104090414063,0.5,104.284408970398,43.71859102960198,104.0143338506947,42.9545760212153,6.426959540948403,-0.4269595409484026,1.1407099360844648,0.9823900639155352,21.584172004776832,0.7158279952231688,0.5472075479213142,-0.5472075479213142,1.416195643109866,-1.416195643109866,1.3690224602279706,0.6309775397720294,0.6988378837685529,-0.6988378837685529,0.43072683785821964,-0.43072683785821964,0.42687347270001885,0.07312652729998115,0.004695043797336549,-0.004695043797336549,0.034065148181907375,-0.034065148181907375,13.719732080531571,21.583236828274885,0.7592106951571735,-0.2243275476018135,4,1,0.0,0
"[1, 63, 14, 34, 14, 61, 51, 2, 61]",[F][/C][=C][/C][C][Br],F/C=C/CCBr,F/C=C/CCBr,1,9,,free_length,0,TPSA,confound,standardized_latent,free_length,0,low,12295,1,-1.0,-7.373126029968262,branch_token_count,branch_token_count,0.6828947201376766,7.373126029968262,29.492504119873047,68.6716929665608,2.7315788805507064,-46.89553654977999,29.492504119873047,0.1,152.99400000000003,151.963690512,6.0,2.2546,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,35.302968908806456,0.5333644681028218,4.0,2.0,0.0,0.0,,0,1,1,6.0,0.0,0.0,1.5607104090414063,0.5,104.284408970398,48.709591029602024,104.0143338506947,47.9493566613053,6.426959540948403,-0.4269595409484026,1.1407099360844648,1.1138900639155351,21.584172004776832,-21.584172004776832,0.5472075479213142,-0.5472075479213142,1.416195643109866,-1.416195643109866,1.3690224602279706,0.6309775397720294,0.6988378837685529,-0.6988378837685529,0.43072683785821964,-0.43072683785821964,0.42687347270001885,0.07312652729998115,0.004695043797336549,-0.004695043797336549,0.034065148181907375,-0.034065148181907375,13.719732080531571,21.583236828274885,0.7592106951571735,-0.22584622705435176,4,1,0.0,0
"[1, 63, 14, 34, 14, 61, 51, 2, 61]",[F][/C][=C][/C][C][Br],F/C=C/CCBr,F/C=C/CCBr,1,9,,free_length,0,TPSA,confound,standardized_latent,free_length,0,low,12295,2,0.0,0.0,branch_token_count,branch_token_count,0.6828947201376766,7.373126029968262,29.492504119873047,68.6716929665608,2.7315788805507064,0.0,29.492504119873047,0.1,152.99400000000003,151.963690512,6.0,2.2546,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,35.302968908806456,0.5333644681028218,4.0,2.0,0.0,0.0,,0,1,1,6.0,0.0,0.0,1.5607104090414063,0.5,104.284408970398,48.709591029602024,104.0143338506947,47.9493566613053,6.426959540948403,-0.4269595409484026,1.1407099360844648,1.1138900639155351,21.584172004776832,-21.584172004776832,0.5472075479213142,-0.5472075479213142,1.416195643109866,-1.416195643109866,1.3690224602279706,0.6309775397720294,0.6988378837685529,-0.6988378837685529,0.43072683785821964,-0.43072683785821964,0.42687347270001885,0.07312652729998115,0.004695043797336549,-0.004695043797336549,0.034065148181907375,-0.034065148181907375,13.719732080531571,21.583236828274885,0.7592106951571735,-0.22584622705435176,4,1,0.0,0
[1],,,,0,1,,free_length,0,TPSA,confound,standardized_latent,free_length,0,low,12295,3,1.0,7.373126029968262,branch_token_count,branch_token_count,0.6828947201376766,7.373126029968262,29.492504119873047,68.6716929665608,2.7315788805507064,46.89553654977999,29.492504119873047,0.2,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0.0,0.0,,-0.4163646165296768,,0.07108801804690756,,2.8138177648857265,,3.034698049889679,,-54.07291007943222,,-0.7432716666604058,,-2.8884698118981786,,4.389871947386673,,-0.5933547123528808,,-2.0536214127069594,,1.3450568709111304,,0.08568737672951435,,0.36439139256831304,,-517.1252672356127,,0.6024197311320089,,0,0,,0
"[1, 51, 34, 34, 14, 61, 51, 2, 14, 75, 52, 85, 61, 75, 75]",[Br][=C][=C][/C][C][Br],BrC=C/CCBr,BrC=CCCBr,1,15,,free_length,0,TPSA,confound,standardized_latent,free_length,0,low,12295,4,2.0,14.746252059936523,branch_token_count,branch_token_count,0.6828947201376766,7.373126029968262,29.492504119873047,68.6716929665608,2.7315788805507064,93.79107309955998,29.492504119873047,0.2,213.89999999999998,211.883624392,6.0,2.6800000000000015,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,35.302968908806456,0.619412433894021,4.0,2.0,0.0,0.0,,0,1,1,6.0,0.0,0.0,1.329661348854758,1.0,98.01221625325923,115.88778374674075,97.8461220492658,114.0375023427342,6.5673978837704965,-0.5673978837704965,1.51935409007288,1.1606459099271216,12.034408065163774,-12.034408065163774,0.379942962677255,-0.379942962677255,0.8953346001182991,-0.8953346001182991,2.1087641857602932,-0.10876418576029323,0.5418886607360336,-0.5418886607360336,0.11459718428869636,-0.11459718428869636,0.5621275070552688,-0.062127507055268816,0.014379188249020522,-0.014379188249020522,0.07215309955667575,-0.07215309955667575,-41.892809812209975,77.19577872101644,0.7269437702202372,-0.10753133632621614,4,1,0.0,0
"[1, 63, 14, 34, 14, 61, 51, 2, 65]",[F][/C][=C][/C][C][Br],F/C=C/CCBr,F/C=C/CCBr,1,9,9.0,fixed_length_seed_pred,0,TPSA,confound,standardized_latent,fixed_length_seed_pred,0,low,12295,0,-2.0,-14.746252059936523,branch_token_count,branch_token_count,0.6828947201376766,7.373126029968262,29.492504119873047,68.6716929665608,2.7315788805507064,-93.79107309955998,29.492504119873047,0.1,152.99400000000003,151.963690512,6.0,2.2546,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,35.302968908806456,0.5333644681028218,4.0,2.0,0.0,0.0,,0,1,1,6.0,0.0,0.0,1.5607104090414063,0.5,104.284408970398,48.709591029602024,104.0143338506947,47.9493566613053,6.426959540948403,-0.4269595409484026,1.1407099360844648,1.1138900639155351,21.584172004776832,-21.584172004776832,0.5472075479213142,-0.5472075479213142,1.416195643109866,-1.416195643109866,1.3690224602279706,0.6309775397720294,0.6988378837685529,-0.6988378837685529,0.43072683785821964,-0.43072683785821964,0.42687347270001885,0.07312652729998115,0.004695043797336549,-0.004695043797336549,0.034065148181907375,-0.034065148181907375,13.719732080531571,21.583236828274885,0.7592106951571735,-0.22584622705435176,4,1,0.0,0
"[1, 63, 14, 34, 14, 61, 51, 2, 61]",[F][/C][=C][/C][C][Br],F/C=C/CCBr,F/C=C/CCBr,1,9,9.0,fixed_length_seed_pred,0,TPSA,confound,standardized_latent,fixed_length_seed_pred,0,low,12295,1,-1.0,-7.373126029968262,branch_token_count,branch_token_count,0.6828947201376766,7.373126029968262,29.492504119873047,68.6716929665608,2.7315788805507064,-46.89553654977999,29.492504119873047,0.1,152.99400000000003,151.963690512,6.0,2.2546,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,35.302968908806456,0.5333644681028218,4.0,2.0,0.0,0.0,,0,1,1,6.0,0.0,0.0,1.5607104090414063,0.5,104.284408970398,48.709591029602024,104.0143338506947,47.9493566613053,6.426959540948403,-0.4269595409484026,1.1407099360844648,1.1138900639155351,21.584172004776832,-21.584172004776832,0.5472075479213142,-0.5472075479213142,1.416195643109866,-1.416195643109866,1.3690224602279706,0.6309775397720294,0.6988378837685529,-0.6988378837685529,0.43072683785821964,-0.43072683785821964,0.42687347270001885,0.07312652729998115,0.004695043797336549,-0.004695043797336549,0.034065148181907375,-0.034065148181907375,13.719732080531571,21.583236828274885,0.7592106951571735,-0.22584622705435176,4,1,0.0,0
"[1, 63, 14, 34, 14, 61, 51, 2, 61]",[F][/C][=C][/C][C][Br],F/C=C/CCBr,F/C=C/CCBr,1,9,9.0,fixed_length_seed_pred,0,TPSA,confound,standardized_latent,fixed_length_seed_pred,0,low,12295,2,0.0,0.0,branch_token_count,branch_token_count,0.6828947201376766,7.373126029968262,29.492504119873047,68.6716929665608,2.7315788805507064,0.0,29.492504119873047,0.1,152.99400000000003,151.963690512,6.0,2.2546,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,35.302968908806456,0.5333644681028218,4.0,2.0,0.0,0.0,,0,1,1,6.0,0.0,0.0,1.5607104090414063,0.5,104.284408970398,48.709591029602024,104.0143338506947,47.9493566613053,6.426959540948403,-0.4269595409484026,1.1407099360844648,1.1138900639155351,21.584172004776832,-21.584172004776832,0.5472075479213142,-0.5472075479213142,1.416195643109866,-1.416195643109866,1.3690224602279706,0.6309775397720294,0.6988378837685529,-0.6988378837685529,0.43072683785821964,-0.43072683785821964,0.42687347270001885,0.07312652729998115,0.004695043797336549,-0.004695043797336549,0.034065148181907375,-0.034065148181907375,13.719732080531571,21.583236828274885,0.7592106951571735,-0.22584622705435176,4,1,0.0,0
"[1, 77, 14, 34, 14, 61, 51, 2, 61]",[O-1][/C][=C][/C][C][Br],[O-1]/C=C/CCBr,[O-]/C=C/CCBr,1,9,9.0,fixed_length_seed_pred,0,TPSA,confound,standardized_latent,fixed_length_seed_pred,0,low,12295,3,1.0,7.373126029968262,branch_token_count,branch_token_count,0.6828947201376766,7.373126029968262,29.492504119873047,68.6716929665608,2.7315788805507064,46.89553654977999,29.492504119873047,0.2,149.995,148.96075049191,6.0,0.6454,23.06,0.0,1.0,2.0,0.0,0.0,0.5,0.0,0.0,35.302968908806456,0.4181251536133037,4.0,2.0,0.0,0.0,,0,1,1,6.0,0.0,0.0,1.5607104090414063,0.5,104.284408970398,45.710591029602,104.0143338506947,44.94641664121531,6.426959540948403,-0.4269595409484026,1.1407099360844648,-0.49530993608446483,21.584172004776832,1.4758279952231668,0.5472075479213142,-0.5472075479213142,1.416195643109866,-0.4161956431098659,1.3690224602279706,0.6309775397720294,0.6988378837685529,-0.6988378837685529,0.43072683785821964,-0.43072683785821964,0.42687347270001885,0.07312652729998115,0.004695043797336549,-0.004695043797336549,0.034065148181907375,-0.034065148181907375,13.719732080531571,21.583236828274885,0.7592106951571735,-0.34108554154386983,4,1,0.0,0
"[1, 51, 34, 34, 14, 61, 51, 2, 61]",[Br][=C][=C][/C][C][Br],BrC=C/CCBr,BrC=CCCBr,1,9,9.0,fixed_length_seed_pred,0,TPSA,confound,standardized_latent,fixed_length_seed_pred,0,low,12295,4,2.0,14.746252059936523,branch_token_count,branch_token_count,0.6828947201376766,7.373126029968262,29.492504119873047,68.6716929665608,2.7315788805507064,93.79107309955998,29.492504119873047,0.2,213.89999999999998,211.883624392,6.0,2.6800000000000015,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,35.302968908806456,0.619412433894021,4.0,2.0,0.0,0.0,,0,1,1,6.0,0.0,0.0,1.329661348854758,1.0,98.01221625325923,115.88778374674075,97.8461220492658,114.0375023427342,6.5673978837704965,-0.5673978837704965,1.51935409007288,1.1606459099271216,12.034408065163774,-12.034408065163774,0.379942962677255,-0.379942962677255,0.8953346001182991,-0.8953346001182991,2.1087641857602932,-0.10876418576029323,0.5418886607360336,-0.5418886607360336,0.11459718428869636,-0.11459718428869636,0.5621275070552688,-0.062127507055268816,0.014379188249020522,-0.014379188249020522,0.07215309955667575,-0.07215309955667575,-41.892809812209975,77.19577872101644,0.7269437702202372,-0.10753133632621614,4,1,0.0,0
"[1, 30, 34, 34, 14, 61, 51, 61, 61, 57, 85, 85, 61, 75, 52, 61, 2, 61, 61, 32, 61]",[2H][=C][=C][/C][C][Br][C][C][C@@][Ring1][Ring1][C][N][Branch1][C],[2H]C=C/CCBr,[2H]C=CCCBr,1,21,,free_length,0,TPSA,random,standardized_latent,free_length,0,low,12295,0,-2.0,-14.746252059936523,TPSA,branch_token_count,7.103822631615652,7.373126029968262,29.492504119873047,129.70836945814855,28.41529052646261,,29.492504119873047,0.1,136.01010177799998,134.97938907,5.0,1.9574,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,35.302968908806456,0.40166736815021215,4.0,1.0,0.0,0.0,,0,1,1,15.0,1.0,2.0,1.9867316488081912,0.3333333333333333,180.0235140911094,-44.01341231310943,179.57462530245388,-44.595236232453885,11.435633940835828,-6.435633940835828,1.3513175208033736,0.6060824791966264,44.489547862135716,-44.489547862135716,0.8990434462248281,-0.8990434462248281,3.004225027914901,-3.004225027914901,1.3363323845161705,0.6636676154838295,1.8435303527448286,-1.8435303527448286,1.5717993149507747,-1.5717993149507747,0.19965573272764228,0.30034426727235775,-0.005109635880490206,0.005109635880490206,-0.015159956290060679,0.015159956290060679,332.1850572191238,-296.88208831031733,0.7586934726207336,-0.35702610447052147,4,1,0.0,0
"[1, 30, 14, 34, 14, 61, 51, 2]",[2H][/C][=C][/C][C][Br],[2H]/C=C/CCBr,[2H]/C=C/CCBr,1,8,,free_length,0,TPSA,random,standardized_latent,free_length,0,low,12295,1,-1.0,-7.373126029968262,TPSA,branch_token_count,7.103822631615652,7.373126029968262,29.492504119873047,129.70836945814855,28.41529052646261,,29.492504119873047,0.1,136.01010177799998,134.97938907,5.0,1.9574,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,35.302968908806456,0.40166736815021215,4.0,1.0,0.0,0.0,,0,1,1,6.0,0.0,0.0,1.5607104090414063,0.3333333333333333,104.284408970398,31.725692807601973,104.0143338506947,30.9650552193053,6.426959540948403,-1.4269595409484026,1.1407099360844648,0.8166900639155352,21.584172004776832,-21.584172004776832,0.5472075479213142,-0.5472075479213142,1.416195643109866,-1.416195643109866,1.3690224602279706,0.6309775397720294,0.6988378837685529,-0.6988378837685529,0.43072683785821964,-0.43072683785821964,0.42687347270001885,0.07312652729998115,0.004695043797336549,-0.004695043797336549,0.034065148181907375,-0.034065148181907375,13.719732080531571,21.583236828274885,0.7592106951571735,-0.3575433270069614,4,1,0.0,0
"[1, 63, 14, 34, 14, 61, 51, 2, 61]",[F][/C][=C][/C][C][Br],F/C=C/CCBr,F/C=C/CCBr,1,9,,free_length,0,TPSA,random,standardized_latent,free_length,0,low,12295,2,0.0,0.0,TPSA,branch_token_count,7.103822631615652,7.373126029968262,29.492504119873047,129.70836945814855,28.41529052646261,,29.492504119873047,0.1,152.99400000000003,151.963690512,6.0,2.2546,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,35.302968908806456,0.5333644681028218,4.0,2.0,0.0,0.0,,0,1,1,6.0,0.0,0.0,1.5607104090414063,0.5,104.284408970398,48.709591029602024,104.0143338506947,47.9493566613053,6.426959540948403,-0.4269595409484026,1.1407099360844648,1.1138900639155351,21.584172004776832,-21.584172004776832,0.5472075479213142,-0.5472075479213142,1.416195643109866,-1.416195643109866,1.3690224602279706,0.6309775397720294,0.6988378837685529,-0.6988378837685529,0.43072683785821964,-0.43072683785821964,0.42687347270001885,0.07312652729998115,0.004695043797336549,-0.004695043797336549,0.034065148181907375,-0.034065148181907375,13.719732080531571,21.583236828274885,0.7592106951571735,-0.22584622705435176,4,1,0.0,0
"[1, 63, 14, 34, 14, 61, 51, 2, 14, 52]",[F][/C][=C][/C][C][Br],F/C=C/CCBr,F/C=C/CCBr,1,10,,free_length,0,TPSA,random,standardized_latent,free_length,0,low,12295,3,1.0,7.373126029968262,TPSA,branch_token_count,7.103822631615652,7.373126029968262,29.492504119873047,129.70836945814855,28.41529052646261,,29.492504119873047,0.2,152.99400000000003,151.963690512,6.0,2.2546,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,35.302968908806456,0.5333644681028218,4.0,2.0,0.0,0.0,,0,1,1,6.0,0.0,0.0,1.5607104090414063,0.5,104.284408970398,48.709591029602024,104.0143338506947,47.9493566613053,6.426959540948403,-0.4269595409484026,1.1407099360844648,1.1138900639155351,21.584172004776832,-21.584172004776832,0.5472075479213142,-0.5472075479213142,1.416195643109866,-1.416195643109866,1.3690224602279706,0.6309775397720294,0.6988378837685529,-0.6988378837685529,0.43072683785821964,-0.43072683785821964,0.42687347270001885,0.07312652729998115,0.004695043797336549,-0.004695043797336549,0.034065148181907375,-0.034065148181907375,13.719732080531571,21.583236828274885,0.7592106951571735,-0.22584622705435176,4,1,0.0,0
"[1, 63, 14, 32, 14, 61, 51, 2, 65, 34]",[F][/C][=Branch1][/C][C][Br],F/C(C)Br,CC(F)Br,1,10,,free_length,0,TPSA,random,standardized_latent,free_length,0,low,12295,4,2.0,14.746252059936523,TPSA,branch_token_count,7.103822631615652,7.373126029968262,29.492504119873047,129.70836945814855,28.41529052646261,,29.492504119873047,0.2,126.956,125.948040448,4.0,1.6968,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.754887502163469,0.43408709591681816,2.0,2.0,0.0,0.0,,0,1,1,6.0,1.0,0.0,1.5607104090414063,0.05,93.57174344865356,33.38425655134644,93.31839193903184,32.62964850896816,5.5477828878915005,-1.5477828878915005,1.0078067104847999,0.6889932895152002,19.556946697309755,-19.556946697309755,0.5040178127110369,-0.5040178127110369,1.1750883570375699,-1.1750883570375699,0.7274604729448364,-0.7274604729448364,0.5789627830052351,-0.5789627830052351,0.23671110694389008,-0.23671110694389008,0.45271939106462267,0.5472806089353773,0.014797470169940543,-0.014797470169940543,0.07581482318366198,-0.07581482318366198,-24.688376833999655,29.443264336163125,0.7763855894734553,-0.3422984935566371,4,1,0.0,0
"[1, 78, 14, 34, 14, 61, 51, 53, 61]",[O][/C][=C][/C][C][Br][Branch2][C],O/C=C/CCBr,O/C=C/CCBr,1,9,9.0,fixed_length_seed_pred,0,TPSA,random,standardized_latent,fixed_length_seed_pred,0,low,12295,0,-2.0,-14.746252059936523,TPSA,branch_token_count,7.103822631615652,7.373126029968262,29.492504119873047,129.70836945814855,28.41529052646261,,29.492504119873047,0.1,151.003,149.968026944,6.0,1.8431,20.23,1.0,1.0,2.0,0.0,0.0,0.5,0.0,0.0,35.302968908806456,0.47112277785893886,4.0,2.0,0.0,0.0,,0,1,1,8.0,1.0,0.0,1.7328679513998633,0.5,119.02283842795504,31.98016157204495,118.67362664973876,31.294400294261237,6.963736184418044,-0.9637361844180443,0.9469110690280877,0.8961889309719122,30.3890954934059,-10.1590954934059,0.6821906650091855,0.31780933499081454,1.8252909982535845,-0.8252909982535845,0.8349438845690149,1.165056115430985,0.7732470276074321,-0.7732470276074321,0.5885725976236558,-0.5885725976236558,0.35042071570783245,0.14957928429216755,0.0023893509060191696,-0.0023893509060191696,0.02308620871000758,-0.02308620871000758,68.47873487384743,-33.17576596504097,0.7800385838558552,-0.30891580599691637,4,1,0.0,0
"[1, 30, 14, 34, 14, 61, 51, 2, 61]",[2H][/C][=C][/C][C][Br],[2H]/C=C/CCBr,[2H]/C=C/CCBr,1,9,9.0,fixed_length_seed_pred,0,TPSA,random,standardized_latent,fixed_length_seed_pred,0,low,12295,1,-1.0,-7.373126029968262,TPSA,branch_token_count,7.103822631615652,7.373126029968262,29.492504119873047,129.70836945814855,28.41529052646261,,29.492504119873047,0.1,136.01010177799998,134.97938907,5.0,1.9574,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,35.302968908806456,0.40166736815021215,4.0,1.0,0.0,0.0,,0,1,1,6.0,0.0,0.0,1.5607104090414063,0.3333333333333333,104.284408970398,31.725692807601973,104.0143338506947,30.9650552193053,6.426959540948403,-1.4269595409484026,1.1407099360844648,0.8166900639155352,21.584172004776832,-21.584172004776832,0.5472075479213142,-0.5472075479213142,1.416195643109866,-1.416195643109866,1.3690224602279706,0.6309775397720294,0.6988378837685529,-0.6988378837685529,0.43072683785821964,-0.43072683785821964,0.42687347270001885,0.07312652729998115,0.004695043797336549,-0.004695043797336549,0.034065148181907375,-0.034065148181907375,13.719732080531571,21.583236828274885,0.7592106951571735,-0.3575433270069614,4,1,0.0,0
"[1, 63, 14, 34, 14, 61, 51, 2, 61]",[F][/C][=C][/C][C][Br],F/C=C/CCBr,F/C=C/CCBr,1,9,9.0,fixed_length_seed_pred,0,TPSA,random,standardized_latent,fixed_length_seed_pred,0,low,12295,2,0.0,0.0,TPSA,branch_token_count,7.103822631615652,7.373126029968262,29.492504119873047,129.70836945814855,28.41529052646261,,29.492504119873047,0.1,152.99400000000003,151.963690512,6.0,2.2546,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,35.302968908806456,0.5333644681028218,4.0,2.0,0.0,0.0,,0,1,1,6.0,0.0,0.0,1.5607104090414063,0.5,104.284408970398,48.709591029602024,104.0143338506947,47.9493566613053,6.426959540948403,-0.4269595409484026,1.1407099360844648,1.1138900639155351,21.584172004776832,-21.584172004776832,0.5472075479213142,-0.5472075479213142,1.416195643109866,-1.416195643109866,1.3690224602279706,0.6309775397720294,0.6988378837685529,-0.6988378837685529,0.43072683785821964,-0.43072683785821964,0.42687347270001885,0.07312652729998115,0.004695043797336549,-0.004695043797336549,0.034065148181907375,-0.034065148181907375,13.719732080531571,21.583236828274885,0.7592106951571735,-0.22584622705435176,4,1,0.0,0
"[1, 63, 14, 34, 14, 61, 51, 2, 65]",[F][/C][=C][/C][C][Br],F/C=C/CCBr,F/C=C/CCBr,1,9,9.0,fixed_length_seed_pred,0,TPSA,random,standardized_latent,fixed_length_seed_pred,0,low,12295,3,1.0,7.373126029968262,TPSA,branch_token_count,7.103822631615652,7.373126029968262,29.492504119873047,129.70836945814855,28.41529052646261,,29.492504119873047,0.2,152.99400000000003,151.963690512,6.0,2.2546,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,35.302968908806456,0.5333644681028218,4.0,2.0,0.0,0.0,,0,1,1,6.0,0.0,0.0,1.5607104090414063,0.5,104.284408970398,48.709591029602024,104.0143338506947,47.9493566613053,6.426959540948403,-0.4269595409484026,1.1407099360844648,1.1138900639155351,21.584172004776832,-21.584172004776832,0.5472075479213142,-0.5472075479213142,1.416195643109866,-1.416195643109866,1.3690224602279706,0.6309775397720294,0.6988378837685529,-0.6988378837685529,0.43072683785821964,-0.43072683785821964,0.42687347270001885,0.07312652729998115,0.004695043797336549,-0.004695043797336549,0.034065148181907375,-0.034065148181907375,13.719732080531571,21.583236828274885,0.7592106951571735,-0.22584622705435176,4,1,0.0,0
"[1, 63, 14, 32, 14, 61, 51, 2, 65]",[F][/C][=Branch1][/C][C][Br],F/C(C)Br,CC(F)Br,1,9,9.0,fixed_length_seed_pred,0,TPSA,random,standardized_latent,fixed_length_seed_pred,0,low,12295,4,2.0,14.746252059936523,TPSA,branch_token_count,7.103822631615652,7.373126029968262,29.492504119873047,129.70836945814855,28.41529052646261,,29.492504119873047,0.2,126.956,125.948040448,4.0,1.6968,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.754887502163469,0.43408709591681816,2.0,2.0,0.0,0.0,,0,1,1,6.0,1.0,0.0,1.5607104090414063,0.05,93.57174344865356,33.38425655134644,93.31839193903184,32.62964850896816,5.5477828878915005,-1.5477828878915005,1.0078067104847999,0.6889932895152002,19.556946697309755,-19.556946697309755,0.5040178127110369,-0.5040178127110369,1.1750883570375699,-1.1750883570375699,0.7274604729448364,-0.7274604729448364,0.5789627830052351,-0.5789627830052351,0.23671110694389008,-0.23671110694389008,0.45271939106462267,0.5472806089353773,0.014797470169940543,-0.014797470169940543,0.07581482318366198,-0.07581482318366198,-24.688376833999655,29.443264336163125,0.7763855894734553,-0.3422984935566371,4,1,0.0,0
